model	mean	sd
D_8	5.6	1.51657508881031
D_8	5	2.73861278752583
D_8	4.6	2.70185121722126
D_8	4.4	2.88097205817759
D_8	3	1.87082869338697
D_8	4.4	2.40831891575846
D_8	5.4	1.94935886896179
D_8	5.8	1.48323969741913
D_8	4.8	1.30384048104053
D_8	4	2
D_8	3.2	1.30384048104053
D_8	4.6	1.94935886896179
D_8	4.4	2.19089023002066
D_8	2.8	2.16794833886788
D_8	6.4	2.07364413533277
D_8	5.4	1.14017542509914
D_8	3.8	2.16794833886788
D_8	2.6	2.50998007960223
D_8	6.2	1.92353840616713
D_8	6.2	2.16794833886788
D_8	5.2	1.48323969741913
D_8	5.6	2.60768096208106
D_8	4.6	0.894427190999916
D_8	4.4	2.50998007960223
D_8	4	1.4142135623731
D_8	4.8	1.30384048104053
D_8	6.8	0.836660026534076
D_8	4.8	3.11448230047949
D_8	2.6	2.07364413533277
D_8	2.6	1.67332005306815
D_8	5	1
D_8	3.8	2.58843582110896
D_8	6.2	1.30384048104053
D_8	5.8	2.48997991959775
D_8	5.6	2.40831891575846
D_8	4.8	1.92353840616713
D_8	4.2	1.92353840616713
D_8	3.6	1.51657508881031
D_8	4	1.58113883008419
D_8	5.4	1.81659021245849
D_8	5.4	2.96647939483827
D_8	3.8	2.94957624075052
D_8	6.2	2.04939015319192
D_8	4.6	2.60768096208106
D_8	4.6	2.30217288664427
D_8	3	1.22474487139159
D_8	3.8	2.38746727726266
D_8	3.6	1.51657508881031
D_8	3.6	1.51657508881031
D_8	4.2	1.48323969741913
D_8	5.2	2.16794833886788
D_8	4.6	1.81659021245849
D_8	5.8	2.94957624075052
D_8	5.8	2.94957624075052
D_8	3.4	1.67332005306815
D_8	6.6	1.14017542509914
D_8	3.8	2.04939015319192
D_8	6	2.12132034355964
D_8	5	2.73861278752583
D_8	3.6	2.30217288664427
D_8	5.6	2.79284800875379
D_8	3.2	2.77488738510232
D_8	5.8	2.16794833886788
D_8	5.2	2.48997991959775
D_8	6.4	1.14017542509914
D_8	5	2.73861278752583
D_8	5.8	2.48997991959775
D_8	3.8	2.68328157299975
D_8	5.8	2.38746727726266
D_8	4.2	1.78885438199983
D_8	3.2	2.04939015319192
D_8	2.4	2.19089023002066
D_8	5	2.44948974278318
D_8	3.8	2.68328157299975
D_8	3.2	1.92353840616713
D_8	2.8	2.48997991959775
D_8	4.8	1.09544511501033
D_8	3.8	2.94957624075052
D_8	4.6	2.79284800875379
D_8	5	2.44948974278318
D_8	4.4	3.13049516849971
D_8	4	2.12132034355964
D_8	2.8	1.48323969741913
D_8	4.2	2.38746727726266
D_8	6.8	1.30384048104053
D_8	4.4	2.60768096208106
D_8	3.8	1.78885438199983
D_8	5	2.82842712474619
D_8	4.2	2.86356421265527
D_8	3.8	2.16794833886788
D_8	3.8	2.94957624075052
D_8	4.2	2.28035085019828
D_8	5.4	2.07364413533277
D_8	5	2.73861278752583
D_8	6.2	2.48997991959775
D_8	3.4	2.79284800875379
D_8	4	3
D_8	2.2	1.30384048104053
D_8	4	2.54950975679639
D_8	5.4	2.30217288664427
D_8	3	1
D_8	4.6	1.94935886896179
D_8	4	1
D_8	7	1.22474487139159
D_8	3	1.58113883008419
D_8	3.8	1.30384048104053
D_8	5.8	2.86356421265527
D_8	5	2.34520787991171
D_8	2.8	2.38746727726266
D_8	4.4	2.79284800875379
D_8	3.6	2.50998007960223
D_8	5.4	2.70185121722126
D_8	3.6	1.14017542509914
D_8	5	3.3166247903554
D_8	3.2	2.48997991959775
D_8	3.2	2.16794833886788
D_8	4.4	1.94935886896179
D_8	3.8	2.28035085019828
D_8	3.6	2.79284800875379
D_8	3	2.73861278752583
D_8	5.4	1.34164078649987
D_8	5	2
D_8	4.4	2.30217288664427
D_8	5.2	2.58843582110896
D_8	3.2	2.38746727726266
D_8	2.4	1.51657508881031
D_8	4.6	2.30217288664427
D_8	5.4	1.81659021245849
D_8	5.2	2.16794833886788
D_8	5.8	1.6431676725155
D_8	4.2	1.78885438199983
D_8	5.6	2.07364413533277
D_8	4.6	2.88097205817759
D_8	4.6	2.07364413533277
D_8	5.8	1.48323969741913
D_8	4.4	2.96647939483827
D_8	5	2.23606797749979
D_8	6.4	1.94935886896179
D_8	3.8	2.58843582110896
D_8	4.4	1.81659021245849
D_8	3.4	1.67332005306815
D_8	4.2	1.48323969741913
D_8	3.4	2.79284800875379
D_8	4.8	1.48323969741913
D_8	4.2	1.30384048104053
D_8	3.8	1.30384048104053
D_8	6	1.4142135623731
D_8	5	1.58113883008419
D_8	5.4	2.79284800875379
D_8	5.8	1.92353840616713
D_8	4.4	2.79284800875379
D_8	6.2	1.92353840616713
D_8	5	2.73861278752583
D_8	3.8	3.11448230047949
D_8	3.2	1.78885438199983
D_8	4.8	2.58843582110896
D_8	3.8	1.6431676725155
D_8	3.6	2.79284800875379
D_8	4.4	1.81659021245849
D_8	4.6	2.07364413533277
D_8	4.4	2.70185121722126
D_8	4.6	2.07364413533277
D_8	4.8	1.6431676725155
D_8	4.4	2.19089023002066
D_8	4	1.58113883008419
D_8	5	2.12132034355964
D_8	5.4	1.81659021245849
D_8	5	2.82842712474619
D_8	1.8	0.447213595499958
D_8	4.2	2.16794833886788
D_8	4.2	1.92353840616713
D_8	4.2	2.48997991959775
D_8	4	3
D_8	5.4	1.81659021245849
D_8	4.2	2.77488738510232
D_8	5.2	2.58843582110896
D_8	3	2
D_8	4.6	2.88097205817759
D_8	4.6	2.30217288664427
D_8	5.6	2.88097205817759
D_8	4.4	2.40831891575846
D_8	6.2	1.09544511501033
D_8	2	1.73205080756888
D_8	4.8	1.92353840616713
D_8	4	2.91547594742265
D_8	4	2.23606797749979
D_8	5	2.12132034355964
D_8	6	2.12132034355964
D_8	4.6	2.07364413533277
D_8	5.8	2.94957624075052
D_8	4	1.87082869338697
D_8	4	2.34520787991171
D_8	3.2	2.04939015319192
D_8	4.2	1.78885438199983
D_8	4.6	1.34164078649987
D_8	5.6	2.50998007960223
D_8	5	2.54950975679639
D_8	3.2	1.6431676725155
D_8	3.2	2.28035085019828
D_8	2.2	1.6431676725155
D_8	4.8	1.30384048104053
D_8	5.4	3.13049516849971
D_8	4.2	2.16794833886788
D_8	4	1.87082869338697
D_8	5.8	1.30384048104053
D_8	3.6	2.19089023002066
D_8	4	2
D_8	3.2	2.48997991959775
D_8	4.6	2.40831891575846
D_8	5.2	2.58843582110896
D_8	5.2	1.48323969741913
D_8	3.6	2.70185121722126
D_8	3.8	2.16794833886788
D_8	4.2	2.68328157299975
D_8	6.4	1.51657508881031
D_8	3.6	2.07364413533277
D_8	2.6	2.19089023002066
D_8	5.2	1.78885438199983
D_8	4.4	2.07364413533277
D_8	4	2.34520787991171
D_8	4.8	2.16794833886788
D_8	2.8	1.92353840616713
D_8	3.8	2.38746727726266
D_8	2.8	1.92353840616713
D_8	4.8	2.38746727726266
D_8	5.4	2.19089023002066
D_8	5	1.58113883008419
D_8	4.8	2.16794833886788
D_8	4.4	1.51657508881031
D_8	3.8	1.92353840616713
D_8	4.6	3.286335345031
D_8	4	2.91547594742265
D_8	3.6	1.94935886896179
D_8	1.8	0.836660026534076
D_8	4.6	2.70185121722126
D_8	2.6	1.81659021245849
D_8	4.4	1.81659021245849
D_8	4	2.54950975679639
D_8	4.2	1.78885438199983
D_8	4.6	2.88097205817759
D_8	4.8	1.92353840616713
D_8	4.2	2.58843582110896
D_8	6.4	2.07364413533277
D_8	2.8	1.92353840616713
D_8	5	2.91547594742265
D_8	5	2.82842712474619
D_8	4	2.44948974278318
D_8	4.4	1.67332005306815
D_8	4.6	2.60768096208106
D_8	4.6	2.30217288664427
D_8	3.6	1.94935886896179
D_8	3.6	1.51657508881031
D_8	3.4	1.14017542509914
D_8	5.2	1.92353840616713
D_8	5.6	2.40831891575846
D_8	6.2	2.16794833886788
D_8	3.2	2.94957624075052
D_8	4	2.44948974278318
D_8	4.6	2.30217288664427
D_8	3.4	2.40831891575846
D_8	3.6	2.70185121722126
D_8	4.8	1.78885438199983
D_8	3.6	2.19089023002066
D_8	3.8	2.38746727726266
D_8	6.4	1.81659021245849
D_8	6.2	1.92353840616713
D_8	4.8	0.836660026534076
D_8	4.4	2.07364413533277
D_8	6	2.12132034355964
D_8	2	1.22474487139159
D_8	5	2.34520787991171
D_8	4.8	3.11448230047949
D_8	3.8	2.04939015319192
D_8	5.8	2.94957624075052
D_8	4	2
D_8	4.8	2.58843582110896
D_8	4.8	2.58843582110896
D_8	4.8	1.92353840616713
D_8	4	2.34520787991171
D_8	5.2	1.92353840616713
D_8	6.2	1.48323969741913
D_8	7.6	0.894427190999916
D_8	3.2	2.16794833886788
D_8	2.8	2.48997991959775
D_8	5.6	2.50998007960223
D_8	4	2.64575131106459
D_8	4.2	2.68328157299975
D_8	5.4	2.30217288664427
D_8	5	2.12132034355964
D_8	5.6	1.94935886896179
D_8	4.4	3.286335345031
D_8	3.6	0.547722557505166
D_8	4.8	1.92353840616713
D_8	4.8	1.78885438199983
D_8	3	2
D_8	4.4	3.20936130717624
D_8	5	2.34520787991171
D_8	6.6	1.51657508881031
D_8	4.4	1.94935886896179
D_8	4.6	2.07364413533277
D_8	6.6	1.14017542509914
D_8	4.2	2.58843582110896
D_8	3.4	1.67332005306815
D_8	4	2.64575131106459
D_8	3.8	1.6431676725155
D_8	4.6	3.04959013639538
D_8	4.6	2.07364413533277
D_8	4.4	3.04959013639538
D_8	5.8	2.86356421265527
D_8	3.2	3.19374388453426
D_8	6	1.87082869338697
D_8	4.4	1.14017542509914
D_8	4.6	1.81659021245849
D_8	7.2	0.836660026534076
D_8	3.4	1.14017542509914
D_8	5.2	2.16794833886788
D_8	4.8	2.16794833886788
D_8	5.4	1.94935886896179
D_8	4.2	2.38746727726266
D_8	5.6	1.81659021245849
D_8	4.8	2.77488738510232
D_8	4	3.3166247903554
D_8	3.4	2.50998007960223
D_8	5.8	2.94957624075052
D_8	3.6	3.20936130717624
D_8	4.4	2.96647939483827
D_8	3	3.08220700148449
D_8	5.6	2.88097205817759
D_8	6.2	2.04939015319192
D_8	5.2	1.92353840616713
D_8	5.6	2.30217288664427
D_8	4.2	2.28035085019828
D_8	5.8	2.48997991959775
D_8	4.6	1.67332005306815
D_8	5	1.58113883008419
D_8	5	2.44948974278318
D_8	2.4	1.51657508881031
D_8	3	2.91547594742265
D_8	6.6	0.547722557505166
D_8	4.2	1.92353840616713
D_8	5.4	2.96647939483827
D_8	3.8	1.92353840616713
D_8	4.4	2.70185121722126
D_8	3.6	2.70185121722126
D_8	4.4	2.30217288664427
D_8	4.2	1.6431676725155
D_8	5.8	2.16794833886788
D_8	4	1.22474487139159
D_8	4.8	2.16794833886788
D_8	4.4	2.19089023002066
D_8	4.6	1.81659021245849
D_8	4.8	2.58843582110896
D_8	3.8	1.92353840616713
D_8	4	2.44948974278318
D_8	5.4	2.40831891575846
D_8	4.4	2.40831891575846
D_8	4.4	2.70185121722126
D_8	3.8	2.94957624075052
D_8	4.4	1.81659021245849
D_8	4.4	1.94935886896179
D_8	4.2	2.77488738510232
D_8	4.4	2.30217288664427
D_8	2.8	1.48323969741913
D_8	5.2	2.68328157299975
D_8	5.8	2.48997991959775
D_8	6.2	2.16794833886788
D_8	5	2.44948974278318
D_8	5.4	2.70185121722126
D_8	6	1.4142135623731
D_8	4.2	1.92353840616713
D_8	5.8	1.09544511501033
D_8	3.6	3.13049516849971
D_8	5.2	3.11448230047949
D_8	4.2	0.836660026534076
D_8	4.6	2.07364413533277
D_8	5.4	2.70185121722126
D_8	5.4	2.30217288664427
D_8	5.6	2.70185121722126
D_8	6	1.87082869338697
D_8	2.6	1.67332005306815
D_8	4.8	1.48323969741913
D_8	2.8	1.6431676725155
D_8	5.8	1.78885438199983
D_8	2.2	0.836660026534076
D_8	4	2.12132034355964
D_8	4	2.54950975679639
D_8	6.2	2.38746727726266
D_8	5	2.82842712474619
D_8	6.2	2.04939015319192
D_8	4.8	1.92353840616713
D_8	5	2.12132034355964
D_8	3	2.54950975679639
D_8	6.2	3.03315017762062
D_8	4.2	3.27108544675922
D_8	5.2	1.48323969741913
D_8	6.2	1.78885438199983
D_8	2.6	1.81659021245849
D_8	6	3.08220700148449
D_8	5	2.64575131106459
D_8	2.2	1.78885438199983
D_8	2.4	1.67332005306815
D_8	4.2	1.92353840616713
D_8	4.6	2.79284800875379
D_8	4.6	3.04959013639538
D_8	6.8	1.30384048104053
D_8	3.8	1.6431676725155
D_8	4.8	2.58843582110896
D_8	4.8	2.77488738510232
D_8	4.4	2.19089023002066
D_8	4.6	1.34164078649987
D_8	5.2	1.92353840616713
D_8	3.2	1.48323969741913
D_8	4.8	2.58843582110896
D_8	4.4	1.14017542509914
D_8	5	2.54950975679639
D_8	4	2.34520787991171
D_8	3.6	1.51657508881031
D_8	4.8	1.92353840616713
D_8	5	1.22474487139159
D_8	2.8	1.92353840616713
D_8	4.4	2.50998007960223
D_8	3.8	3.03315017762062
D_8	4.2	2.68328157299975
D_8	4.4	3.36154726279432
D_8	5.4	1.94935886896179
D_8	3	1.58113883008419
D_8	5.2	1.30384048104053
D_8	3.2	1.6431676725155
D_8	5.2	1.48323969741913
D_8	3.8	1.48323969741913
D_8	4	2.54950975679639
D_8	4.6	3.286335345031
D_8	4.2	2.38746727726266
D_8	4.6	1.51657508881031
D_8	2.8	2.16794833886788
D_8	3.6	1.94935886896179
D_8	5.8	1.92353840616713
D_8	5	3.24037034920393
D_8	4.2	1.78885438199983
D_8	4.6	2.50998007960223
D_8	6	2.54950975679639
D_8	3.2	1.92353840616713
D_8	4.8	2.48997991959775
D_8	4.8	1.92353840616713
D_8	4.4	1.94935886896179
D_8	6.4	3.04959013639538
D_8	2.6	2.19089023002066
D_8	3.2	2.94957624075052
D_8	3.4	2.50998007960223
D_8	3.8	1.92353840616713
D_8	5.2	3.42052627529741
D_8	4.4	2.19089023002066
D_8	4.8	1.92353840616713
D_8	5.6	3.04959013639538
D_8	5.6	2.07364413533277
D_8	4.8	3.4928498393146
D_8	5.4	2.50998007960223
D_8	6.4	1.14017542509914
D_8	3.6	2.07364413533277
D_8	3.4	2.79284800875379
D_8	4	1.87082869338697
D_8	4.6	2.30217288664427
D_8	5	1.87082869338697
D_8	3.8	2.58843582110896
D_8	5.6	1.14017542509914
D_8	4	2.44948974278318
D_8	4.4	1.34164078649987
D_8	3	2.34520787991171
D_8	5.8	3.03315017762062
D_8	3.6	2.60768096208106
D_8	3.6	2.70185121722126
D_8	3.8	2.16794833886788
D_8	5.6	2.30217288664427
D_8	4.6	1.67332005306815
D_8	3.8	2.16794833886788
D_8	4.6	2.50998007960223
D_8	2.4	2.07364413533277
D_8	4.8	3.03315017762062
D_8	5.2	2.16794833886788
D_8	5.2	1.92353840616713
D_8	5.4	1.94935886896179
D_8	4.4	2.30217288664427
D_8	4.6	3.286335345031
D_8	3.8	2.16794833886788
D_8	5.6	1.14017542509914
D_8	6.4	1.94935886896179
D_8	6.4	0.894427190999916
D_8	3.2	1.30384048104053
D_8	4.8	1.09544511501033
D_8	3.8	3.42052627529741
D_8	2.6	2.07364413533277
D_8	5.6	2.70185121722126
D_8	4	1.58113883008419
D_8	4	1
D_8	5.8	3.19374388453426
D_8	4.4	1.51657508881031
D_8	5.2	1.30384048104053
D_8	3.6	2.30217288664427
D_8	4.6	1.51657508881031
D_8	4.8	2.86356421265527
D_8	6	2.91547594742265
D_8	2.4	1.14017542509914
D_8	4.4	1.67332005306815
D_8	5.4	3.13049516849971
D_8	4.6	2.70185121722126
D_8	4	2.23606797749979
D_8	4.8	1.78885438199983
D_8	4.8	2.94957624075052
D_8	4.4	2.70185121722126
D_8	5.2	2.38746727726266
D_8	3.8	1.92353840616713
D_8	3.8	2.38746727726266
D_8	4.4	2.30217288664427
D_8	5.6	3.286335345031
D_8	6	2.54950975679639
D_8	5	3.24037034920393
D_8	4	1.22474487139159
D_8	4.4	3.36154726279432
D_8	3.8	2.16794833886788
D_8	4.2	1.30384048104053
D_8	3.8	2.28035085019828
D_8	4.6	2.60768096208106
D_8	3.6	2.60768096208106
D_8	5.6	2.50998007960223
D_8	2.6	2.07364413533277
D_8	5	2
D_8	5	1.22474487139159
D_8	5.8	1.6431676725155
D_8	5.6	2.40831891575846
D_8	4.8	3.4928498393146
D_8	3	2.34520787991171
D_8	5.4	2.19089023002066
D_8	4	2.91547594742265
D_8	6.2	1.30384048104053
D_8	2.4	0.547722557505166
D_8	3.8	2.48997991959775
D_8	5.6	1.51657508881031
D_8	4	1.87082869338697
D_8	5.8	1.30384048104053
D_8	3.8	3.03315017762062
D_8	5	1.87082869338697
D_8	4.2	2.77488738510232
D_8	4.8	1.09544511501033
D_8	4.2	2.16794833886788
D_8	5	2.44948974278318
D_8	5.6	2.30217288664427
D_8	3.6	2.07364413533277
D_8	6.4	2.07364413533277
D_8	4.6	2.70185121722126
D_8	4.8	2.28035085019828
D_8	4.6	1.51657508881031
D_8	3.6	2.79284800875379
D_8	3.4	2.07364413533277
D_8	5.4	1.14017542509914
D_8	4.2	2.86356421265527
D_8	6.4	1.67332005306815
D_8	4.2	3.56370593624109
D_8	6	2.91547594742265
D_8	5.2	3.11448230047949
D_8	6.2	2.68328157299975
D_8	4.4	2.07364413533277
D_8	3.8	1.92353840616713
D_8	4.8	2.16794833886788
D_8	3.2	3.03315017762062
D_8	4.6	1.94935886896179
D_8	4.2	2.28035085019828
D_8	3.8	2.16794833886788
D_8	4.2	2.58843582110896
D_8	3.4	3.04959013639538
D_8	4.4	3.04959013639538
D_8	4	2.73861278752583
D_8	3.4	2.07364413533277
D_8	4.6	2.50998007960223
D_8	6.2	2.48997991959775
D_8	3.2	2.16794833886788
D_8	5.2	2.16794833886788
D_8	4.4	3.286335345031
D_8	6.6	2.60768096208106
D_8	4.8	2.48997991959775
D_8	5.4	2.88097205817759
D_8	5	2.91547594742265
D_8	3.2	2.16794833886788
D_8	3.4	1.81659021245849
D_8	6.2	2.04939015319192
D_8	3.8	1.78885438199983
D_8	2.8	1.48323969741913
D_8	3.6	1.51657508881031
D_8	5.2	2.48997991959775
D_8	6.2	1.78885438199983
D_8	5.6	3.36154726279432
D_8	4	2.12132034355964
D_8	3.8	2.58843582110896
D_8	3	2.54950975679639
D_8	5	1.87082869338697
D_8	3.2	1.6431676725155
D_8	5.8	1.48323969741913
D_8	5.2	1.92353840616713
D_8	4.2	2.48997991959775
D_8	6	1.87082869338697
D_8	3.8	1.30384048104053
D_8	3.2	2.04939015319192
D_8	5.4	2.07364413533277
D_8	4.4	1.51657508881031
D_8	5.4	2.96647939483827
D_8	4.2	2.48997991959775
D_8	4.6	1.81659021245849
D_8	5	3.67423461417477
D_8	2.2	1.30384048104053
D_8	4.4	3.286335345031
D_8	5.2	2.48997991959775
D_8	3.6	2.70185121722126
D_8	5.8	1.92353840616713
D_8	4.4	2.88097205817759
D_8	3	2.82842712474619
D_8	4.6	2.07364413533277
D_8	4.8	1.30384048104053
D_8	5.8	2.38746727726266
D_8	5	2.64575131106459
D_8	3.2	2.77488738510232
D_8	6.6	1.51657508881031
D_8	3.4	3.04959013639538
D_8	5.8	2.38746727726266
D_8	6.4	2.07364413533277
D_8	5.2	1.92353840616713
D_8	2.2	1.09544511501033
D_8	4	2.12132034355964
D_8	4	3.08220700148449
D_8	3.8	2.28035085019828
D_8	4.4	2.30217288664427
D_8	2.8	2.94957624075052
D_8	5.8	2.28035085019828
D_8	5	1.58113883008419
D_8	3	2
D_8	6.2	1.30384048104053
D_8	3.8	2.68328157299975
D_8	2.8	1.48323969741913
D_8	4.8	1.30384048104053
D_8	6.8	1.6431676725155
D_8	3.4	2.88097205817759
D_8	5.4	2.96647939483827
D_8	6.2	1.78885438199983
D_8	3.4	2.30217288664427
D_8	5.2	2.68328157299975
D_8	4.8	2.04939015319192
D_8	3.4	2.30217288664427
D_8	2.8	1.92353840616713
D_8	4.6	1.34164078649987
D_8	4.2	2.38746727726266
D_8	2.8	1.92353840616713
D_8	2.8	1.78885438199983
D_8	6	1
D_8	5.4	2.40831891575846
D_8	5	2.44948974278318
D_8	5	2.44948974278318
D_8	3.2	1.92353840616713
D_8	5.4	1.81659021245849
D_8	4.4	2.60768096208106
D_8	4.8	2.38746727726266
D_8	4.2	1.92353840616713
D_8	5	2
D_8	6.2	2.16794833886788
D_8	4	3.67423461417477
D_8	4.2	2.16794833886788
D_8	4.8	1.30384048104053
D_8	3.4	1.51657508881031
D_8	4.8	2.16794833886788
D_8	2.6	1.81659021245849
D_8	6	1.58113883008419
D_8	5	2.34520787991171
D_8	5.2	2.28035085019828
D_8	5	3.3166247903554
D_8	4.8	1.92353840616713
D_8	3.8	2.16794833886788
D_8	3.6	3.57770876399966
D_8	6	2.34520787991171
D_8	3	1.4142135623731
D_8	6.2	1.6431676725155
D_8	5	2.54950975679639
D_8	3.4	2.07364413533277
D_8	3.4	2.07364413533277
D_8	5	2.73861278752583
D_8	3.8	2.16794833886788
D_8	4.8	2.16794833886788
D_8	2	2.23606797749979
D_8	3.4	1.67332005306815
D_8	4.2	3.11448230047949
D_8	3	1.4142135623731
D_8	6.2	1.92353840616713
D_8	4.6	1.81659021245849
D_8	3.6	1.81659021245849
D_8	5.6	2.88097205817759
D_8	4.4	2.30217288664427
D_8	4.4	1.51657508881031
D_8	4.4	2.96647939483827
D_8	3.2	1.30384048104053
D_8	4.4	2.07364413533277
D_8	4	3.3166247903554
D_8	2.8	3.03315017762062
D_8	4.2	2.16794833886788
D_8	6	1.87082869338697
D_8	5.2	3.42052627529741
D_8	4.8	2.28035085019828
D_8	5.6	1.51657508881031
D_8	2.4	1.67332005306815
D_8	6	1.4142135623731
D_8	5.2	0.836660026534076
D_8	3.8	2.68328157299975
D_8	5.2	2.94957624075052
D_8	5.2	3.11448230047949
D_8	3.2	1.78885438199983
D_8	3.6	2.30217288664427
D_8	3.8	3.03315017762062
D_8	4.4	2.07364413533277
D_8	3.8	2.58843582110896
D_8	3.2	1.92353840616713
D_8	4.8	2.04939015319192
D_8	5.8	1.48323969741913
D_8	4.2	0.836660026534076
D_8	5	2.82842712474619
D_8	4.2	1.6431676725155
D_8	3.6	2.07364413533277
D_8	3.8	2.68328157299975
D_8	5	2.44948974278318
D_8	3.6	2.70185121722126
D_8	4.8	2.16794833886788
D_8	4.8	1.48323969741913
D_8	2.4	1.67332005306815
D_8	2.8	2.04939015319192
D_8	6	2.44948974278318
D_8	4.4	2.79284800875379
D_8	4.6	2.60768096208106
D_8	4.8	3.11448230047949
D_8	3.2	1.78885438199983
D_8	4	2.44948974278318
D_8	4.4	2.07364413533277
D_8	6.6	1.94935886896179
D_8	4.2	1.30384048104053
D_8	4.4	2.07364413533277
D_8	5	2.23606797749979
D_8	4.8	2.77488738510232
D_8	3.2	2.16794833886788
D_8	5	2.34520787991171
D_8	5.4	2.70185121722126
D_8	4.8	3.11448230047949
D_8	5.2	2.58843582110896
D_8	3.6	2.79284800875379
D_8	5	1.58113883008419
D_8	3.6	2.30217288664427
D_8	3.8	2.48997991959775
D_8	4.8	1.09544511501033
D_8	4.6	1.94935886896179
D_8	4.4	2.79284800875379
D_8	3.4	1.14017542509914
D_8	5.8	2.28035085019828
D_8	5.6	1.34164078649987
D_8	3.6	3.20936130717624
D_8	5.6	1.94935886896179
D_8	5.4	2.70185121722126
D_8	5.2	1.6431676725155
D_8	4.2	2.58843582110896
D_8	4.4	2.50998007960223
D_8	5.8	2.86356421265527
D_8	5.8	1.6431676725155
D_8	3.2	1.30384048104053
D_8	6	1.87082869338697
D_8	6.2	2.48997991959775
D_8	4.4	1.81659021245849
D_8	2.8	2.48997991959775
D_8	5.8	2.28035085019828
D_8	4	2.54950975679639
D_8	3.4	1.51657508881031
D_8	3.8	1.48323969741913
D_8	4.8	3.11448230047949
D_8	4	3
D_8	4.2	1.30384048104053
D_8	2	1
D_8	4.8	2.28035085019828
D_8	4.4	2.07364413533277
D_8	6	2.34520787991171
D_8	4.4	2.60768096208106
D_8	5.8	2.28035085019828
D_8	5.2	3.03315017762062
D_8	5.4	2.50998007960223
D_8	2.6	1.51657508881031
D_8	5.6	2.50998007960223
D_8	5.6	2.88097205817759
D_8	6	1.22474487139159
D_8	2	1.22474487139159
D_8	4.8	2.86356421265527
D_8	5.6	2.07364413533277
D_8	3.4	2.50998007960223
D_8	4.8	1.6431676725155
D_8	5.8	2.86356421265527
D_8	4.8	1.92353840616713
D_8	3.6	2.30217288664427
D_8	4.8	2.77488738510232
D_8	4.6	3.286335345031
D_8	4.6	2.60768096208106
D_8	4.6	2.50998007960223
D_8	4.2	2.48997991959775
D_8	3.2	1.48323969741913
D_8	6	2.91547594742265
D_8	5.4	2.40831891575846
D_8	2.6	1.14017542509914
D_8	5	2.82842712474619
D_8	4.2	3.27108544675922
D_8	5	2.73861278752583
D_8	5.2	1.6431676725155
D_8	4.8	2.48997991959775
D_8	5.6	1.81659021245849
D_8	4.4	2.40831891575846
D_8	4	1.87082869338697
D_8	4.2	2.48997991959775
D_8	5.4	2.70185121722126
D_8	4.4	2.50998007960223
D_8	6.6	1.67332005306815
D_8	3.4	2.19089023002066
D_8	3	2.12132034355964
D_8	6	2.12132034355964
D_8	5.4	2.70185121722126
D_8	3	2.54950975679639
D_8	4.6	0.894427190999916
D_8	4.8	1.92353840616713
D_8	3.4	2.79284800875379
D_8	5.4	2.40831891575846
D_8	3.6	2.30217288664427
D_8	5.4	1.51657508881031
D_8	3.6	1.34164078649987
D_8	4	2.54950975679639
D_8	4.6	2.88097205817759
D_8	4	2
D_8	4	2
D_8	4	1.87082869338697
D_8	6.2	3.03315017762062
D_8	4.8	2.48997991959775
D_8	3.6	1.81659021245849
D_8	3.6	1.94935886896179
D_8	2.6	3.04959013639538
D_8	3	2.12132034355964
D_8	5.6	1.81659021245849
D_8	3.4	3.36154726279432
D_8	4.6	2.40831891575846
D_8	4	2.12132034355964
D_8	7	1
D_8	4	1.87082869338697
D_8	4.2	2.48997991959775
D_8	5	2.82842712474619
D_8	5.2	2.58843582110896
D_8	3.6	2.79284800875379
D_8	4.2	2.77488738510232
D_8	3.2	2.16794833886788
D_8	3.6	2.07364413533277
D_8	5.4	2.30217288664427
D_8	4.2	1.30384048104053
D_8	5.2	1.30384048104053
D_8	4.8	2.16794833886788
D_8	3.4	1.67332005306815
D_8	5	2.23606797749979
D_8	3.2	3.19374388453426
D_8	4.6	1.51657508881031
D_8	4.4	1.81659021245849
D_8	6.4	1.94935886896179
D_8	5.6	1.94935886896179
D_8	6.2	3.03315017762062
D_8	3.6	2.88097205817759
D_8	3.2	2.28035085019828
D_8	4	2.44948974278318
D_8	4.2	3.11448230047949
D_8	3.6	1.14017542509914
D_8	3.8	2.28035085019828
D_8	4	3.08220700148449
D_8	6.4	1.67332005306815
D_8	4.2	2.16794833886788
D_8	4.8	2.58843582110896
D_8	4.6	1.81659021245849
D_8	5.2	2.94957624075052
D_8	5.8	1.6431676725155
D_8	5.6	1.34164078649987
D_8	3	1.22474487139159
D_8	5.2	1.92353840616713
D_8	3	1.22474487139159
D_8	4.4	2.19089023002066
D_8	4.2	2.28035085019828
D_8	3.6	1.34164078649987
D_8	3.6	2.50998007960223
D_8	5.6	1.67332005306815
D_8	3.6	1.67332005306815
D_8	3.8	1.30384048104053
D_8	4.8	1.92353840616713
D_8	3	2.34520787991171
D_8	3.6	1.51657508881031
D_8	5.8	1.92353840616713
D_8	6	2.82842712474619
D_8	4.2	2.58843582110896
D_8	4.8	2.58843582110896
D_8	4.2	3.11448230047949
D_8	4.6	2.50998007960223
D_8	4.4	2.60768096208106
D_8	3.4	1.81659021245849
D_8	3	1.87082869338697
D_8	5.2	1.6431676725155
D_8	4	2.12132034355964
D_8	5.6	2.40831891575846
D_8	6.2	1.30384048104053
